Date and Time, CO2On, LightOn, Light Level
2024Sep03 00:00:00, False,  True,       94
2024Sep03 00:00:10, False,  True,       94
2024Sep03 00:00:20, False,  True,       94
2024Sep03 00:00:30, False,  True,       94
2024Sep03 00:00:40, False,  True,       94
2024Sep03 00:00:50, False,  True,       94
2024Sep03 00:01:00, False,  True,       94
2024Sep03 00:01:10,  True,  True,       94
2024Sep03 00:01:20,  True,  True,       94
2024Sep03 00:01:30,  True,  True,       94
2024Sep03 00:01:40, False,  True,       94
2024Sep03 00:01:50, False,  True,       94
2024Sep03 00:02:10, False,  True,       94
2024Sep03 00:02:20, False,  True,       94
2024Sep03 00:02:30, False,  True,       94
2024Sep03 00:02:40, False,  True,       94
2024Sep03 00:02:50, False,  True,       94
2024Sep03 00:03:00, False,  True,       94
2024Sep03 00:03:20, False,  True,       94
2024Sep03 00:03:30, False,  True,       94
2024Sep03 00:03:40, False,  True,       94
2024Sep03 00:03:50, False,  True,       94
2024Sep03 00:04:00, False,  True,       94
2024Sep03 00:04:10, False,  True,       94
2024Sep03 00:04:20, False,  True,       94
2024Sep03 00:04:40, False,  True,       94
2024Sep03 00:04:50, False,  True,       94
2024Sep03 00:05:00, False,  True,       94
2024Sep03 00:05:10, False,  True,       94
2024Sep03 00:05:20, False,  True,       94
2024Sep03 00:05:30, False,  True,       94
2024Sep03 00:05:40, False,  True,       94
2024Sep03 00:06:00, False,  True,       94
2024Sep03 00:06:10,  True,  True,       94
2024Sep03 00:06:20,  True,  True,       94
2024Sep03 00:06:30,  True,  True,       94
2024Sep03 00:06:40, False,  True,       94
2024Sep03 00:06:50, False,  True,       94
2024Sep03 00:07:00, False,  True,       94
2024Sep03 00:07:20, False,  True,       94
2024Sep03 00:07:30, False,  True,       94
2024Sep03 00:07:40, False,  True,       94
2024Sep03 00:07:50, False,  True,       94
2024Sep03 00:08:00, False,  True,       94
2024Sep03 00:08:10, False,  True,       94
2024Sep03 00:08:20, False,  True,       94
2024Sep03 00:08:40, False,  True,       94
2024Sep03 00:08:50, False,  True,       94
2024Sep03 00:09:00, False,  True,       94
2024Sep03 00:09:10, False,  True,       94
2024Sep03 00:09:20, False,  True,       94
2024Sep03 00:09:30, False,  True,       94
2024Sep03 00:09:40, False,  True,       94
2024Sep03 00:09:50, False,  True,       94
2024Sep03 00:10:10, False,  True,       94
2024Sep03 00:10:20, False,  True,       94
2024Sep03 00:10:30, False,  True,       94
2024Sep03 00:10:40, False,  True,       94
2024Sep03 00:10:50, False,  True,       94
2024Sep03 00:11:00, False,  True,       94
2024Sep03 00:11:10,  True,  True,       94
2024Sep03 00:11:30,  True,  True,       94
2024Sep03 00:11:40, False,  True,       94
2024Sep03 00:11:50, False,  True,       94
2024Sep03 00:12:00, False,  True,       94
2024Sep03 00:12:10, False,  True,       94
2024Sep03 00:12:20, False,  True,       94
2024Sep03 00:12:40, False,  True,       94
2024Sep03 00:12:50, False,  True,       94
2024Sep03 00:13:00, False,  True,       94
2024Sep03 00:13:10, False,  True,       94
2024Sep03 00:13:20, False,  True,       94
2024Sep03 00:13:30, False,  True,       94
2024Sep03 00:13:40, False,  True,       94
2024Sep03 00:14:00, False,  True,       94
2024Sep03 00:14:10, False,  True,       94
2024Sep03 00:14:20, False,  True,       94
2024Sep03 00:14:30, False,  True,       94
2024Sep03 00:14:40, False,  True,       94
2024Sep03 00:14:50, False,  True,       94
2024Sep03 00:15:00, False,  True,       94
2024Sep03 00:15:10, False,  True,       94
2024Sep03 00:15:20, False,  True,       94
2024Sep03 00:15:30, False,  True,       94
2024Sep03 00:15:40, False,  True,       94
2024Sep03 00:15:50, False,  True,       94
2024Sep03 00:16:00, False,  True,       94
2024Sep03 00:16:10,  True,  True,       94
2024Sep03 00:16:20,  True,  True,       94
2024Sep03 00:16:30,  True,  True,       94
2024Sep03 00:16:50, False,  True,       94
2024Sep03 00:17:00, False,  True,       93
2024Sep03 00:17:10, False,  True,       93
2024Sep03 00:17:20, False,  True,       93
2024Sep03 00:17:30, False,  True,       93
2024Sep03 00:17:40, False,  True,       93
2024Sep03 00:18:00, False,  True,       93
2024Sep03 00:18:10, False,  True,       93
2024Sep03 00:18:20, False,  True,       93
2024Sep03 00:18:30, False,  True,       93
2024Sep03 00:18:40, False,  True,       93
2024Sep03 00:18:50, False,  True,       93
2024Sep03 00:19:00, False,  True,       93
2024Sep03 00:19:20, False,  True,       93
2024Sep03 00:19:30, False,  True,       93
2024Sep03 00:19:40, False,  True,       93
2024Sep03 00:19:50, False,  True,       93
2024Sep03 00:20:00, False,  True,       93
2024Sep03 00:20:10, False,  True,       93
2024Sep03 00:20:20, False,  True,       93
2024Sep03 00:20:30, False,  True,       93
2024Sep03 00:20:50, False,  True,       93
2024Sep03 00:21:00, False,  True,       93
2024Sep03 00:21:10,  True,  True,       93
2024Sep03 00:21:20,  True,  True,       93
2024Sep03 00:21:30,  True,  True,       93
2024Sep03 00:21:40, False,  True,       93
2024Sep03 00:21:50, False,  True,       93
2024Sep03 00:22:10, False,  True,       93
2024Sep03 00:22:20, False,  True,       93
2024Sep03 00:22:30, False,  True,       93
2024Sep03 00:22:40, False,  True,       93
2024Sep03 00:22:50, False,  True,       93
2024Sep03 00:23:00, False,  True,       93
2024Sep03 00:23:10, False,  True,       93
2024Sep03 00:23:40, False,  True,       93
2024Sep03 00:23:50, False,  True,       93
2024Sep03 00:24:00, False,  True,       92
2024Sep03 00:24:10, False,  True,       92
2024Sep03 00:24:20, False,  True,       92
2024Sep03 00:24:30, False,  True,       92
2024Sep03 00:24:40, False,  True,       92
2024Sep03 00:25:00, False,  True,       92
2024Sep03 00:25:10, False,  True,       92
2024Sep03 00:25:20, False,  True,       92
2024Sep03 00:25:30, False,  True,       92
2024Sep03 00:25:40, False,  True,       92
2024Sep03 00:25:50, False,  True,       92
2024Sep03 00:26:10,  True,  True,       92
2024Sep03 00:26:20,  True,  True,       92
2024Sep03 00:26:30,  True,  True,       92
2024Sep03 00:26:40, False,  True,       92
2024Sep03 00:26:50, False,  True,       92
2024Sep03 00:27:00, False,  True,       92
2024Sep03 00:27:10, False,  True,       92
2024Sep03 00:27:40, False,  True,       92
2024Sep03 00:27:50, False,  True,       92
2024Sep03 00:28:00, False,  True,       92
2024Sep03 00:28:10, False,  True,       92
2024Sep03 00:28:20, False,  True,       92
2024Sep03 00:28:30, False,  True,       92
2024Sep03 00:28:40, False,  True,       92
2024Sep03 00:28:50, False,  True,       92
2024Sep03 00:29:00, False,  True,       91
2024Sep03 00:29:10, False,  True,       91
2024Sep03 00:29:20, False,  True,       91
2024Sep03 00:29:30, False,  True,       91
2024Sep03 00:29:40, False,  True,       91
2024Sep03 00:29:50, False,  True,       91
2024Sep03 00:30:20, False,  True,       91
2024Sep03 00:30:30, False,  True,       91
2024Sep03 00:30:40, False,  True,       91
2024Sep03 00:30:50, False,  True,       91
2024Sep03 00:31:00, False,  True,       91
2024Sep03 00:31:10,  True,  True,       91
2024Sep03 00:31:20,  True,  True,       91
2024Sep03 00:31:40, False,  True,       91
2024Sep03 00:31:50, False,  True,       91
2024Sep03 00:32:00, False,  True,       91
2024Sep03 00:32:10, False,  True,       91
2024Sep03 00:32:20, False,  True,       91
2024Sep03 00:32:30, False,  True,       91
2024Sep03 00:32:40, False,  True,       91
2024Sep03 00:33:00, False,  True,       91
2024Sep03 00:33:10, False,  True,       91
2024Sep03 00:33:20, False,  True,       91
2024Sep03 00:33:30, False,  True,       91
2024Sep03 00:33:40, False,  True,       91
2024Sep03 00:33:50, False,  True,       91
2024Sep03 00:34:00, False,  True,       90
2024Sep03 00:34:10, False,  True,       90
2024Sep03 00:34:20, False,  True,       90
2024Sep03 00:34:30, False,  True,       90
2024Sep03 00:34:40, False,  True,       90
2024Sep03 00:34:50, False,  True,       90
2024Sep03 00:35:00, False,  True,       90
2024Sep03 00:35:20, False,  True,       90
2024Sep03 00:35:30, False,  True,       90
2024Sep03 00:35:40, False,  True,       90
2024Sep03 00:35:50, False,  True,       90
2024Sep03 00:36:00, False,  True,       90
2024Sep03 00:36:10,  True,  True,       90
2024Sep03 00:36:20,  True,  True,       90
2024Sep03 00:36:30,  True,  True,       90
2024Sep03 00:36:50, False,  True,       90
2024Sep03 00:37:00, False,  True,       90
2024Sep03 00:37:10, False,  True,       90
2024Sep03 00:37:20, False,  True,       90
2024Sep03 00:37:30, False,  True,       90
2024Sep03 00:37:40, False,  True,       90
2024Sep03 00:37:50, False,  True,       90
2024Sep03 00:38:10, False,  True,       89
2024Sep03 00:38:20, False,  True,       89
2024Sep03 00:38:30, False,  True,       89
2024Sep03 00:38:40, False,  True,       89
2024Sep03 00:38:50, False,  True,       89
2024Sep03 00:39:00, False,  True,       89
2024Sep03 00:39:10, False,  True,       89
2024Sep03 00:39:40, False,  True,       89
2024Sep03 00:39:50, False,  True,       89
2024Sep03 00:40:00, False,  True,       89
2024Sep03 00:40:10, False,  True,       89
2024Sep03 00:40:20, False,  True,       89
2024Sep03 00:40:30, False,  True,       89
2024Sep03 00:40:40, False,  True,       89
2024Sep03 00:41:00, False,  True,       88
2024Sep03 00:41:10,  True,  True,       88
2024Sep03 00:41:20,  True,  True,       88
2024Sep03 00:41:30,  True,  True,       88
2024Sep03 00:41:40, False,  True,       88
2024Sep03 00:41:50, False,  True,       88
2024Sep03 00:42:00, False,  True,       88
2024Sep03 00:42:20, False,  True,       88
2024Sep03 00:42:30, False,  True,       88
2024Sep03 00:42:40, False,  True,       88
2024Sep03 00:42:50, False,  True,       88
2024Sep03 00:43:00, False,  True,       88
2024Sep03 00:43:10, False,  True,       88
2024Sep03 00:43:20, False,  True,       88
2024Sep03 00:43:40, False,  True,       88
2024Sep03 00:43:50, False,  True,       88
2024Sep03 00:44:00, False,  True,       88
2024Sep03 00:44:10, False,  True,       88
2024Sep03 00:44:20, False,  True,       88
2024Sep03 00:44:30, False,  True,       88
2024Sep03 00:44:40, False,  True,       88
2024Sep03 00:45:00, False,  True,       87
2024Sep03 00:45:10, False,  True,       87
2024Sep03 00:45:20, False,  True,       87
2024Sep03 00:45:30, False,  True,       87
2024Sep03 00:45:40, False,  True,       87
2024Sep03 00:45:50, False,  True,       87
2024Sep03 00:46:00, False,  True,       87
2024Sep03 00:46:10,  True,  True,       87
2024Sep03 00:46:20,  True,  True,       87
2024Sep03 00:46:30,  True,  True,       87
2024Sep03 00:46:40, False,  True,       87
2024Sep03 00:46:50, False,  True,       87
2024Sep03 00:47:00, False,  True,       87
2024Sep03 00:47:20, False,  True,       87
2024Sep03 00:47:30, False,  True,       87
2024Sep03 00:47:40, False,  True,       87
2024Sep03 00:47:50, False,  True,       87
2024Sep03 00:48:00, False,  True,       86
2024Sep03 00:48:10, False,  True,       86
2024Sep03 00:48:20, False,  True,       86
2024Sep03 00:48:40, False,  True,       86
2024Sep03 00:48:50, False,  True,       86
2024Sep03 00:49:00, False,  True,       86
2024Sep03 00:49:10, False,  True,       86
2024Sep03 00:49:20, False,  True,       86
2024Sep03 00:49:30, False,  True,       86
2024Sep03 00:49:40, False,  True,       86
2024Sep03 00:50:00, False,  True,       86
2024Sep03 00:50:10, False,  True,       86
2024Sep03 00:50:20, False,  True,       86
2024Sep03 00:50:30, False,  True,       86
2024Sep03 00:50:40, False,  True,       86
2024Sep03 00:50:50, False,  True,       86
2024Sep03 00:51:00, False,  True,       85
2024Sep03 00:51:10,  True,  True,       85
2024Sep03 00:51:20,  True,  True,       85
2024Sep03 00:51:30,  True,  True,       85
2024Sep03 00:51:40, False,  True,       85
2024Sep03 00:51:50, False,  True,       85
2024Sep03 00:52:00, False,  True,       85
2024Sep03 00:52:10, False,  True,       85
2024Sep03 00:52:20, False,  True,       85
2024Sep03 00:52:40, False,  True,       85
2024Sep03 00:52:50, False,  True,       85
2024Sep03 00:53:00, False,  True,       85
2024Sep03 00:53:10, False,  True,       85
2024Sep03 00:53:20, False,  True,       85
2024Sep03 00:53:30, False,  True,       85
2024Sep03 00:53:40, False,  True,       85
2024Sep03 00:54:00, False,  True,       84
2024Sep03 00:54:10, False,  True,       84
2024Sep03 00:54:20, False,  True,       84
2024Sep03 00:54:30, False,  True,       84
2024Sep03 00:54:40, False,  True,       84
2024Sep03 00:54:50, False,  True,       84
2024Sep03 00:55:00, False,  True,       84
2024Sep03 00:55:20, False,  True,       84
2024Sep03 00:55:30, False,  True,       84
2024Sep03 00:55:40, False,  True,       84
2024Sep03 00:55:50, False,  True,       84
2024Sep03 00:56:00, False,  True,       83
2024Sep03 00:56:10,  True,  True,       83
2024Sep03 00:56:20,  True,  True,       83
2024Sep03 00:56:40, False,  True,       83
2024Sep03 00:56:50, False,  True,       83
2024Sep03 00:57:00, False,  True,       83
2024Sep03 00:57:10, False,  True,       83
2024Sep03 00:57:20, False,  True,       83
2024Sep03 00:57:30, False,  True,       83
2024Sep03 00:57:40, False,  True,       83
2024Sep03 00:57:50, False,  True,       83
2024Sep03 00:58:10, False,  True,       83
2024Sep03 00:58:20, False,  True,       83
2024Sep03 00:58:30, False,  True,       83
2024Sep03 00:58:40, False,  True,       83
2024Sep03 00:58:50, False,  True,       83
2024Sep03 00:59:00, False,  True,       82
2024Sep03 00:59:10, False,  True,       82
2024Sep03 00:59:30, False,  True,       82
2024Sep03 00:59:40, False,  True,       82
2024Sep03 00:59:50, False,  True,       82
2024Sep03 01:00:00, False,  True,       82
2024Sep03 01:00:10, False,  True,       82
2024Sep03 01:00:20, False,  True,       82
2024Sep03 01:00:30, False,  True,       82
2024Sep03 01:00:40, False,  True,       82
2024Sep03 01:01:00, False,  True,       81
2024Sep03 01:01:10,  True,  True,       81
2024Sep03 01:01:20,  True,  True,       81
2024Sep03 01:01:30,  True,  True,       81
2024Sep03 01:01:40, False,  True,       81
2024Sep03 01:01:50, False,  True,       81
2024Sep03 01:02:00, False,  True,       81
2024Sep03 01:02:20, False,  True,       81
2024Sep03 01:02:30, False,  True,       81
2024Sep03 01:02:40, False,  True,       81
2024Sep03 01:02:50, False,  True,       81
2024Sep03 01:03:00, False,  True,       81
2024Sep03 01:03:10, False,  True,       81
2024Sep03 01:03:20, False,  True,       81
2024Sep03 01:03:40, False,  True,       81
2024Sep03 01:03:50, False,  True,       81
2024Sep03 01:04:00, False,  True,       80
2024Sep03 01:04:10, False,  True,       80
2024Sep03 01:04:20, False,  True,       80
2024Sep03 01:04:30, False,  True,       80
2024Sep03 01:04:40, False,  True,       80
2024Sep03 01:04:50, False,  True,       80
2024Sep03 01:05:00, False,  True,       80
2024Sep03 01:05:10, False,  True,       80
2024Sep03 01:05:20, False,  True,       80
2024Sep03 01:05:30, False,  True,       80
2024Sep03 01:05:40, False,  True,       80
2024Sep03 01:06:00, False,  True,       79
2024Sep03 01:06:10,  True,  True,       79
2024Sep03 01:06:20,  True,  True,       79
2024Sep03 01:06:30,  True,  True,       79
2024Sep03 01:06:40, False,  True,       79
2024Sep03 01:06:50, False,  True,       79
2024Sep03 01:07:00, False,  True,       79
2024Sep03 01:07:20, False,  True,       79
2024Sep03 01:07:30, False,  True,       79
2024Sep03 01:07:40, False,  True,       79
2024Sep03 01:07:50, False,  True,       79
2024Sep03 01:08:00, False,  True,       78
2024Sep03 01:08:10, False,  True,       78
2024Sep03 01:08:20, False,  True,       78
2024Sep03 01:08:30, False,  True,       78
2024Sep03 01:08:50, False,  True,       78
2024Sep03 01:09:00, False,  True,       78
2024Sep03 01:09:10, False,  True,       78
2024Sep03 01:09:20, False,  True,       78
2024Sep03 01:09:30, False,  True,       78
2024Sep03 01:09:40, False,  True,       78
2024Sep03 01:09:50, False,  True,       78
2024Sep03 01:10:00, False,  True,       77
2024Sep03 01:10:10, False,  True,       77
2024Sep03 01:10:20, False,  True,       77
2024Sep03 01:10:30, False,  True,       77
2024Sep03 01:10:40, False,  True,       77
2024Sep03 01:10:50, False,  True,       77
2024Sep03 01:11:00, False,  True,       77
2024Sep03 01:11:10,  True,  True,       77
2024Sep03 01:11:20,  True,  True,       77
2024Sep03 01:11:40, False,  True,       77
2024Sep03 01:11:50, False,  True,       77
2024Sep03 01:12:00, False,  True,       76
2024Sep03 01:12:10, False,  True,       76
2024Sep03 01:12:20, False,  True,       76
2024Sep03 01:12:30, False,  True,       76
2024Sep03 01:12:40, False,  True,       76
2024Sep03 01:13:00, False,  True,       76
2024Sep03 01:13:10, False,  True,       76
2024Sep03 01:13:20, False,  True,       76
2024Sep03 01:13:30, False,  True,       76
2024Sep03 01:13:40, False,  True,       76
2024Sep03 01:13:50, False,  True,       76
2024Sep03 01:14:00, False,  True,       75
2024Sep03 01:14:20, False,  True,       75
2024Sep03 01:14:30, False,  True,       75
2024Sep03 01:14:40, False,  True,       75
2024Sep03 01:14:50, False,  True,       75
2024Sep03 01:15:00, False,  True,       75
2024Sep03 01:15:10, False,  True,       75
2024Sep03 01:15:20, False,  True,       75
2024Sep03 01:15:40, False,  True,       75
2024Sep03 01:15:50, False,  True,       75
2024Sep03 01:16:00, False,  True,       74
2024Sep03 01:16:10,  True,  True,       74
2024Sep03 01:16:20,  True,  True,       74
2024Sep03 01:16:30,  True,  True,       74
2024Sep03 01:16:40, False,  True,       74
2024Sep03 01:17:00, False,  True,       74
2024Sep03 01:17:10, False,  True,       74
2024Sep03 01:17:20, False,  True,       74
2024Sep03 01:17:30, False,  True,       74
2024Sep03 01:17:40, False,  True,       74
2024Sep03 01:17:50, False,  True,       74
2024Sep03 01:18:00, False,  True,       73
2024Sep03 01:18:20, False,  True,       73
2024Sep03 01:18:30, False,  True,       73
2024Sep03 01:18:40, False,  True,       73
2024Sep03 01:18:50, False,  True,       73
2024Sep03 01:19:00, False,  True,       73
2024Sep03 01:19:10, False,  True,       73
2024Sep03 01:19:20, False,  True,       73
2024Sep03 01:19:30, False,  True,       73
2024Sep03 01:19:40, False,  True,       73
2024Sep03 01:19:50, False,  True,       73
2024Sep03 01:20:00, False,  True,       72
2024Sep03 01:20:10, False,  True,       72
2024Sep03 01:20:20, False,  True,       72
2024Sep03 01:20:40, False,  True,       72
2024Sep03 01:20:50, False,  True,       72
2024Sep03 01:21:00, False,  True,       72
2024Sep03 01:21:10,  True,  True,       72
2024Sep03 01:21:20,  True,  True,       72
2024Sep03 01:21:30,  True,  True,       72
2024Sep03 01:21:40, False,  True,       72
2024Sep03 01:21:50, False,  True,       72
2024Sep03 01:22:00, False,  True,       71
2024Sep03 01:22:10, False,  True,       71
2024Sep03 01:22:20, False,  True,       71
2024Sep03 01:22:30, False,  True,       71
2024Sep03 01:22:40, False,  True,       71
2024Sep03 01:22:50, False,  True,       71
2024Sep03 01:23:00, False,  True,       71
2024Sep03 01:23:20, False,  True,       71
2024Sep03 01:23:30, False,  True,       71
2024Sep03 01:23:40, False,  True,       71
2024Sep03 01:23:50, False,  True,       71
2024Sep03 01:24:00, False,  True,       70
2024Sep03 01:24:10, False,  True,       70
2024Sep03 01:24:20, False,  True,       70
2024Sep03 01:24:40, False,  True,       70
2024Sep03 01:24:50, False,  True,       70
2024Sep03 01:25:00, False,  True,       70
2024Sep03 01:25:10, False,  True,       70
2024Sep03 01:25:20, False,  True,       70
2024Sep03 01:25:30, False,  True,       70
2024Sep03 01:25:50, False,  True,       70
2024Sep03 01:26:00, False,  True,       69
2024Sep03 01:26:10,  True,  True,       69
2024Sep03 01:26:20,  True,  True,       69
2024Sep03 01:26:30,  True,  True,       69
2024Sep03 01:26:40, False,  True,       69
2024Sep03 01:26:50, False,  True,       69
2024Sep03 01:27:10, False,  True,       68
2024Sep03 01:27:20, False,  True,       68
2024Sep03 01:27:30, False,  True,       68
2024Sep03 01:27:40, False,  True,       68
2024Sep03 01:27:50, False,  True,       68
2024Sep03 01:28:10, False,  True,       68
2024Sep03 01:28:20, False,  True,       68
2024Sep03 01:28:30, False,  True,       68
2024Sep03 01:28:40, False,  True,       68
2024Sep03 01:28:50, False,  True,       68
2024Sep03 01:29:00, False,  True,       67
2024Sep03 01:29:10, False,  True,       67
2024Sep03 01:29:30, False,  True,       67
2024Sep03 01:29:40, False,  True,       67
2024Sep03 01:29:50, False,  True,       67
2024Sep03 01:30:00, False,  True,       67
2024Sep03 01:30:10, False,  True,       67
2024Sep03 01:30:20, False,  True,       67
2024Sep03 01:30:30, False,  True,       67
2024Sep03 01:30:50, False,  True,       67
2024Sep03 01:31:00, False,  True,       66
2024Sep03 01:31:10,  True,  True,       66
2024Sep03 01:31:20,  True,  True,       66
2024Sep03 01:31:30,  True,  True,       66
2024Sep03 01:31:40, False,  True,       66
2024Sep03 01:31:50, False,  True,       66
2024Sep03 01:32:10, False,  True,       65
2024Sep03 01:32:20, False,  True,       65
2024Sep03 01:32:30, False,  True,       65
2024Sep03 01:32:40, False,  True,       65
2024Sep03 01:32:50, False,  True,       65
2024Sep03 01:33:00, False,  True,       65
2024Sep03 01:33:10, False,  True,       65
2024Sep03 01:33:20, False,  True,       65
2024Sep03 01:33:30, False,  True,       65
2024Sep03 01:33:40, False,  True,       65
2024Sep03 01:33:50, False,  True,       65
2024Sep03 01:34:00, False,  True,       64
2024Sep03 01:34:10, False,  True,       64
2024Sep03 01:34:20, False,  True,       64
2024Sep03 01:34:30, False,  True,       64
2024Sep03 01:34:40, False,  True,       64
2024Sep03 01:35:00, False,  True,       64
2024Sep03 01:35:10, False,  True,       64
2024Sep03 01:35:20, False,  True,       64
2024Sep03 01:35:30, False,  True,       64
2024Sep03 01:35:40, False,  True,       64
2024Sep03 01:35:50, False,  True,       64
2024Sep03 01:36:00, False,  True,       63
2024Sep03 01:36:20,  True,  True,       63
2024Sep03 01:36:30,  True,  True,       63
2024Sep03 01:36:40, False,  True,       63
2024Sep03 01:36:50, False,  True,       63
2024Sep03 01:37:00, False,  True,       62
2024Sep03 01:37:10, False,  True,       62
2024Sep03 01:37:20, False,  True,       62
