Date and Time, CO2On, LightOn, Light Level
2024Sep03 03:15:40, False, False,        0
2024Sep03 03:15:50, False, False,        0
2024Sep03 03:16:00, False, False,        0
2024Sep03 03:16:10, False, False,        0
2024Sep03 03:16:20, False, False,        0
2024Sep03 03:16:30, False, False,        0
2024Sep03 03:16:50, False, False,        0
2024Sep03 03:17:00, False, False,        0
2024Sep03 03:17:10, False, False,        0
2024Sep03 03:17:20, False, False,        0
2024Sep03 03:17:30, False, False,        0
2024Sep03 03:17:41, False, False,        0
2024Sep03 03:17:50, False, False,        0
2024Sep03 03:18:00, False, False,        0
2024Sep03 03:18:10, False, False,        0
2024Sep03 03:18:20, False, False,        0
2024Sep03 03:18:30, False, False,        0
2024Sep03 03:18:40, False, False,        0
2024Sep03 03:18:50, False, False,        0
2024Sep03 03:19:00, False, False,        0
2024Sep03 03:19:20, False, False,        0
2024Sep03 03:19:30, False, False,        0
2024Sep03 03:19:40, False, False,        0
2024Sep03 03:19:50, False, False,        0
2024Sep03 03:20:00, False, False,        0
2024Sep03 03:20:10, False, False,        0
2024Sep03 03:20:20, False, False,        0
2024Sep03 03:20:40, False, False,        0
2024Sep03 03:20:50, False, False,        0
2024Sep03 03:21:00, False, False,        0
2024Sep03 03:21:10, False, False,        0
2024Sep03 03:21:20, False, False,        0
2024Sep03 03:21:30, False, False,        0
2024Sep03 03:21:40, False, False,        0
2024Sep03 03:22:00, False, False,        0
2024Sep03 03:22:10, False, False,        0
2024Sep03 03:22:20, False, False,        0
2024Sep03 03:22:30, False, False,        0
2024Sep03 03:22:40, False, False,        0
2024Sep03 03:22:50, False, False,        0
2024Sep03 03:23:00, False, False,        0
2024Sep03 03:23:20, False, False,        0
2024Sep03 03:23:30, False, False,        0
2024Sep03 03:23:40, False, False,        0
2024Sep03 03:23:50, False, False,        0
2024Sep03 03:24:00, False, False,        0
2024Sep03 03:24:10, False, False,        0
2024Sep03 03:24:20, False, False,        0
2024Sep03 03:24:40, False, False,        0
2024Sep03 03:24:50, False, False,        0
2024Sep03 03:25:00, False, False,        0
2024Sep03 03:25:10, False, False,        0
2024Sep03 03:25:20, False, False,        0
2024Sep03 03:25:30, False, False,        0
2024Sep03 03:25:40, False, False,        0
2024Sep03 03:25:50, False, False,        0
2024Sep03 03:26:00, False, False,        0
2024Sep03 03:26:10, False, False,        0
2024Sep03 03:26:20, False, False,        0
2024Sep03 03:26:30, False, False,        0
2024Sep03 03:26:40, False, False,        0
2024Sep03 03:26:50, False, False,        0
2024Sep03 03:27:00, False, False,        0
2024Sep03 03:27:20, False, False,        0
2024Sep03 03:27:30, False, False,        0
2024Sep03 03:27:40, False, False,        0
2024Sep03 03:27:50, False, False,        0
2024Sep03 03:28:00, False, False,        0
2024Sep03 03:28:10, False, False,        0
2024Sep03 03:28:20, False, False,        0
2024Sep03 03:28:40, False, False,        0
2024Sep03 03:28:50, False, False,        0
2024Sep03 03:29:00, False, False,        0
2024Sep03 03:29:10, False, False,        0
2024Sep03 03:29:20, False, False,        0
2024Sep03 03:29:30, False, False,        0
2024Sep03 03:29:40, False, False,        0
2024Sep03 03:30:00, False, False,        0
2024Sep03 03:30:10, False, False,        0
2024Sep03 03:30:20, False, False,        0
2024Sep03 03:30:30, False, False,        0
2024Sep03 03:30:40, False, False,        0
2024Sep03 03:30:50, False, False,        0
2024Sep03 03:31:00, False, False,        0
2024Sep03 03:31:10, False, False,        0
2024Sep03 03:31:20, False, False,        0
2024Sep03 03:31:30, False, False,        0
2024Sep03 03:31:40, False, False,        0
2024Sep03 03:31:50, False, False,        0
2024Sep03 03:32:00, False, False,        0
2024Sep03 03:32:10, False, False,        0
2024Sep03 03:32:20, False, False,        0
2024Sep03 03:32:40, False, False,        0
2024Sep03 03:32:50, False, False,        0
2024Sep03 03:33:00, False, False,        0
2024Sep03 03:33:10, False, False,        0
2024Sep03 03:33:20, False, False,        0
2024Sep03 03:33:30, False, False,        0
2024Sep03 03:33:40, False, False,        0
2024Sep03 03:34:00, False, False,        0
2024Sep03 03:34:10, False, False,        0
2024Sep03 03:34:20, False, False,        0
2024Sep03 03:34:30, False, False,        0
2024Sep03 03:34:40, False, False,        0
2024Sep03 03:34:50, False, False,        0
2024Sep03 03:35:00, False, False,        0
2024Sep03 03:35:20, False, False,        0
2024Sep03 03:35:30, False, False,        0
2024Sep03 03:35:40, False, False,        0
2024Sep03 03:35:50, False, False,        0
2024Sep03 03:36:00, False, False,        0
2024Sep03 03:36:10, False, False,        0
2024Sep03 03:36:20, False, False,        0
2024Sep03 03:36:30, False, False,        0
2024Sep03 03:36:40, False, False,        0
2024Sep03 03:36:50, False, False,        0
2024Sep03 03:37:00, False, False,        0
2024Sep03 03:37:10, False, False,        0
2024Sep03 03:37:20, False, False,        0
2024Sep03 03:37:30, False, False,        0
2024Sep03 03:37:40, False, False,        0
2024Sep03 03:37:50, False, False,        0
2024Sep03 03:38:10, False, False,        0
2024Sep03 03:38:20, False, False,        0
2024Sep03 03:38:30, False, False,        0
2024Sep03 03:38:40, False, False,        0
2024Sep03 03:38:50, False, False,        0
2024Sep03 03:39:00, False, False,        0
2024Sep03 03:39:10, False, False,        0
2024Sep03 03:39:30, False, False,        0
2024Sep03 03:39:40, False, False,        0
2024Sep03 03:39:50, False, False,        0
2024Sep03 03:40:00, False, False,        0
2024Sep03 03:40:10, False, False,        0
2024Sep03 03:40:20, False, False,        0
2024Sep03 03:40:30, False, False,        0
2024Sep03 03:40:40, False, False,        0
2024Sep03 03:40:50, False, False,        0
2024Sep03 03:41:00, False, False,        0
2024Sep03 03:41:10, False, False,        0
2024Sep03 03:41:20, False, False,        0
2024Sep03 03:41:30, False, False,        0
2024Sep03 03:41:50, False, False,        0
2024Sep03 03:42:00, False, False,        0
2024Sep03 03:42:10, False, False,        0
2024Sep03 03:42:20, False, False,        0
2024Sep03 03:42:30, False, False,        0
2024Sep03 03:42:40, False, False,        0
2024Sep03 03:42:50, False, False,        0
2024Sep03 03:43:10, False, False,        0
2024Sep03 03:43:20, False, False,        0
2024Sep03 03:43:30, False, False,        0
2024Sep03 03:43:40, False, False,        0
2024Sep03 03:43:50, False, False,        0
2024Sep03 03:44:00, False, False,        0
2024Sep03 03:44:10, False, False,        0
2024Sep03 03:44:20, False, False,        0
2024Sep03 03:44:40, False, False,        0
2024Sep03 03:44:50, False, False,        0
2024Sep03 03:45:00, False, False,        0
2024Sep03 03:45:10, False, False,        0
2024Sep03 03:45:20, False, False,        0
2024Sep03 03:45:30, False, False,        0
2024Sep03 03:45:40, False, False,        0
2024Sep03 03:45:50, False, False,        0
2024Sep03 03:46:00, False, False,        0
2024Sep03 03:46:10, False, False,        0
2024Sep03 03:46:20, False, False,        0
2024Sep03 03:46:30, False, False,        0
2024Sep03 03:46:40, False, False,        0
2024Sep03 03:46:50, False, False,        0
2024Sep03 03:47:00, False, False,        0
2024Sep03 03:47:10, False, False,        0
2024Sep03 03:47:30, False, False,        0
2024Sep03 03:47:40, False, False,        0
2024Sep03 03:47:50, False, False,        0
2024Sep03 03:48:00, False, False,        0
2024Sep03 03:48:10, False, False,        0
2024Sep03 03:48:20, False, False,        0
2024Sep03 03:48:30, False, False,        0
2024Sep03 03:48:50, False, False,        0
2024Sep03 03:49:00, False, False,        0
2024Sep03 03:49:10, False, False,        0
2024Sep03 03:49:20, False, False,        0
2024Sep03 03:49:30, False, False,        0
2024Sep03 03:49:40, False, False,        0
2024Sep03 03:49:50, False, False,        0
2024Sep03 03:50:10, False, False,        0
2024Sep03 03:50:20, False, False,        0
2024Sep03 03:50:30, False, False,        0
2024Sep03 03:50:40, False, False,        0
2024Sep03 03:51:00, False, False,        0
2024Sep03 03:51:10, False, False,        0
2024Sep03 03:51:20, False, False,        0
2024Sep03 03:51:30, False, False,        0
2024Sep03 03:51:40, False, False,        0
2024Sep03 03:51:50, False, False,        0
2024Sep03 03:52:00, False, False,        0
2024Sep03 03:52:20, False, False,        0
2024Sep03 03:52:30, False, False,        0
2024Sep03 03:52:40, False, False,        0
2024Sep03 03:52:50, False, False,        0
2024Sep03 03:53:00, False, False,        0
2024Sep03 03:53:10, False, False,        0
2024Sep03 03:53:20, False, False,        0
2024Sep03 03:53:50, False, False,        0
2024Sep03 03:54:00, False, False,        0
2024Sep03 03:54:10, False, False,        0
2024Sep03 03:54:20, False, False,        0
2024Sep03 03:54:30, False, False,        0
2024Sep03 03:54:40, False, False,        0
2024Sep03 03:54:50, False, False,        0
2024Sep03 03:55:10, False, False,        0
2024Sep03 03:55:20, False, False,        0
2024Sep03 03:55:30, False, False,        0
2024Sep03 03:55:40, False, False,        0
2024Sep03 03:55:50, False, False,        0
2024Sep03 03:56:00, False, False,        0
2024Sep03 03:56:10, False, False,        0
2024Sep03 03:56:20, False, False,        0
2024Sep03 03:56:40, False, False,        0
2024Sep03 03:56:50, False, False,        0
2024Sep03 03:57:00, False, False,        0
2024Sep03 03:57:10, False, False,        0
2024Sep03 03:57:20, False, False,        0
2024Sep03 03:57:30, False, False,        0
2024Sep03 03:57:40, False, False,        0
2024Sep03 03:58:00, False, False,        0
2024Sep03 03:58:10, False, False,        0
2024Sep03 03:58:20, False, False,        0
2024Sep03 03:58:30, False, False,        0
2024Sep03 03:58:40, False, False,        0
2024Sep03 03:58:50, False, False,        0
2024Sep03 03:59:00, False, False,        0
2024Sep03 03:59:20, False, False,        0
2024Sep03 03:59:30, False, False,        0
2024Sep03 03:59:40, False, False,        0
2024Sep03 03:59:50, False, False,        0
2024Sep03 04:00:00, False, False,        0
2024Sep03 04:00:10, False, False,        0
2024Sep03 04:00:30, False, False,        0
2024Sep03 04:00:40, False, False,        0
2024Sep03 04:00:50, False, False,        0
2024Sep03 04:01:00, False, False,        0
2024Sep03 04:01:10, False, False,        0
2024Sep03 04:01:20, False, False,        0
2024Sep03 04:01:30, False, False,        0
2024Sep03 04:01:50, False, False,        0
2024Sep03 04:02:00, False, False,        0
2024Sep03 04:02:10, False, False,        0
2024Sep03 04:02:20, False, False,        0
2024Sep03 04:02:30, False, False,        0
2024Sep03 04:02:40, False, False,        0
2024Sep03 04:02:50, False, False,        0
2024Sep03 04:03:10, False, False,        0
2024Sep03 04:03:20, False, False,        0
2024Sep03 04:03:30, False, False,        0
2024Sep03 04:03:40, False, False,        0
2024Sep03 04:03:50, False, False,        0
2024Sep03 04:04:00, False, False,        0
2024Sep03 04:04:10, False, False,        0
2024Sep03 04:04:30, False, False,        0
2024Sep03 04:04:40, False, False,        0
2024Sep03 04:04:50, False, False,        0
2024Sep03 04:05:00, False, False,        0
2024Sep03 04:05:10, False, False,        0
2024Sep03 04:05:20, False, False,        0
2024Sep03 04:05:30, False, False,        0
2024Sep03 04:05:50, False, False,        0
2024Sep03 04:06:00, False, False,        0
2024Sep03 04:06:10, False, False,        0
2024Sep03 04:06:20, False, False,        0
2024Sep03 04:06:30, False, False,        0
2024Sep03 04:06:40, False, False,        0
2024Sep03 04:06:50, False, False,        0
2024Sep03 04:07:10, False, False,        0
2024Sep03 04:07:20, False, False,        0
2024Sep03 04:07:30, False, False,        0
2024Sep03 04:07:40, False, False,        0
2024Sep03 04:07:50, False, False,        0
2024Sep03 04:08:00, False, False,        0
2024Sep03 04:08:10, False, False,        0
2024Sep03 04:08:20, False, False,        0
2024Sep03 04:08:40, False, False,        0
2024Sep03 04:08:50, False, False,        0
2024Sep03 04:09:00, False, False,        0
2024Sep03 04:09:10, False, False,        0
2024Sep03 04:09:20, False, False,        0
2024Sep03 04:09:30, False, False,        0
2024Sep03 04:09:40, False, False,        0
2024Sep03 04:10:00, False, False,        0
2024Sep03 04:10:10, False, False,        0
2024Sep03 04:10:20, False, False,        0
2024Sep03 04:10:30, False, False,        0
2024Sep03 04:10:40, False, False,        0
2024Sep03 04:10:50, False, False,        0
2024Sep03 04:11:00, False, False,        0
2024Sep03 04:11:20, False, False,        0
2024Sep03 04:11:30, False, False,        0
2024Sep03 04:11:40, False, False,        0
2024Sep03 04:11:50, False, False,        0
2024Sep03 04:12:00, False, False,        0
2024Sep03 04:12:10, False, False,        0
2024Sep03 04:12:20, False, False,        0
2024Sep03 04:12:40, False, False,        0
2024Sep03 04:12:50, False, False,        0
2024Sep03 04:13:00, False, False,        0
2024Sep03 04:13:10, False, False,        0
2024Sep03 04:13:20, False, False,        0
2024Sep03 04:13:30, False, False,        0
2024Sep03 04:13:40, False, False,        0
2024Sep03 04:13:50, False, False,        0
2024Sep03 04:14:10, False, False,        0
2024Sep03 04:14:20, False, False,        0
2024Sep03 04:14:30, False, False,        0
2024Sep03 04:14:40, False, False,        0
2024Sep03 04:14:50, False, False,        0
2024Sep03 04:15:00, False, False,        0
2024Sep03 04:15:10, False, False,        0
2024Sep03 04:15:30, False, False,        0
2024Sep03 04:15:40, False, False,        0
2024Sep03 04:15:50, False, False,        0
2024Sep03 04:16:00, False, False,        0
2024Sep03 04:16:10, False, False,        0
2024Sep03 04:16:20, False, False,        0
2024Sep03 04:16:30, False, False,        0
2024Sep03 04:16:40, False, False,        0
2024Sep03 04:17:00, False, False,        0
2024Sep03 04:17:10, False, False,        0
2024Sep03 04:17:20, False, False,        0
2024Sep03 04:17:30, False, False,        0
2024Sep03 04:17:40, False, False,        0
2024Sep03 04:17:50, False, False,        0
2024Sep03 04:18:00, False, False,        0
2024Sep03 04:18:20, False, False,        0
2024Sep03 04:18:30, False, False,        0
2024Sep03 04:18:40, False, False,        0
2024Sep03 04:18:50, False, False,        0
2024Sep03 04:19:00, False, False,        0
2024Sep03 04:19:10, False, False,        0
2024Sep03 04:19:20, False, False,        0
2024Sep03 04:19:40, False, False,        0
2024Sep03 04:19:50, False, False,        0
2024Sep03 04:20:00, False, False,        0
2024Sep03 04:20:10, False, False,        0
2024Sep03 04:20:20, False, False,        0
2024Sep03 04:20:30, False, False,        0
2024Sep03 04:20:50, False, False,        0
2024Sep03 04:21:00, False, False,        0
2024Sep03 04:21:10, False, False,        0
2024Sep03 04:21:20, False, False,        0
2024Sep03 04:21:30, False, False,        0
2024Sep03 04:21:40, False, False,        0
2024Sep03 04:21:50, False, False,        0
2024Sep03 04:22:10, False, False,        0
2024Sep03 04:22:20, False, False,        0
2024Sep03 04:22:30, False, False,        0
2024Sep03 04:22:40, False, False,        0
2024Sep03 04:22:50, False, False,        0
2024Sep03 04:23:00, False, False,        0
2024Sep03 04:23:20, False, False,        0
2024Sep03 04:23:30, False, False,        0
2024Sep03 04:23:40, False, False,        0
2024Sep03 04:23:50, False, False,        0
2024Sep03 04:24:00, False, False,        0
2024Sep03 04:24:10, False, False,        0
2024Sep03 04:24:20, False, False,        0
2024Sep03 04:24:30, False, False,        0
2024Sep03 04:24:40, False, False,        0
2024Sep03 04:24:50, False, False,        0
2024Sep03 04:25:00, False, False,        0
2024Sep03 04:25:10, False, False,        0
2024Sep03 04:25:20, False, False,        0
2024Sep03 04:25:30, False, False,        0
2024Sep03 04:25:40, False, False,        0
2024Sep03 04:25:50, False, False,        0
2024Sep03 04:26:10, False, False,        0
2024Sep03 04:26:20, False, False,        0
2024Sep03 04:26:30, False, False,        0
2024Sep03 04:26:40, False, False,        0
2024Sep03 04:26:50, False, False,        0
2024Sep03 04:27:00, False, False,        0
2024Sep03 04:27:10, False, False,        0
2024Sep03 04:27:20, False, False,        0
2024Sep03 04:27:30, False, False,        0
2024Sep03 04:27:40, False, False,        0
2024Sep03 04:27:50, False, False,        0
2024Sep03 04:28:00, False, False,        0
2024Sep03 04:28:10, False, False,        0
2024Sep03 04:28:20, False, False,        0
2024Sep03 04:28:30, False, False,        0
2024Sep03 04:28:50, False, False,        0
2024Sep03 04:29:00, False, False,        0
2024Sep03 04:29:10, False, False,        0
2024Sep03 04:29:20, False, False,        0
2024Sep03 04:29:30, False, False,        0
2024Sep03 04:29:40, False, False,        0
2024Sep03 04:30:00, False, False,        0
2024Sep03 04:30:10, False, False,        0
2024Sep03 04:30:20, False, False,        0
2024Sep03 04:30:30, False, False,        0
2024Sep03 04:30:40, False, False,        0
2024Sep03 04:30:50, False, False,        0
2024Sep03 04:31:10, False, False,        0
2024Sep03 04:31:20, False, False,        0
2024Sep03 04:31:30, False, False,        0
2024Sep03 04:31:40, False, False,        0
2024Sep03 04:31:50, False, False,        0
2024Sep03 04:32:00, False, False,        0
2024Sep03 04:32:10, False, False,        0
2024Sep03 04:32:30, False, False,        0
2024Sep03 04:32:40, False, False,        0
2024Sep03 04:32:50, False, False,        0
2024Sep03 04:33:00, False, False,        0
2024Sep03 04:33:10, False, False,        0
2024Sep03 04:33:20, False, False,        0
2024Sep03 04:33:30, False, False,        0
2024Sep03 04:33:40, False, False,        0
2024Sep03 04:34:00, False, False,        0
2024Sep03 04:34:10, False, False,        0
2024Sep03 04:34:20, False, False,        0
2024Sep03 04:34:30, False, False,        0
2024Sep03 04:34:40, False, False,        0
2024Sep03 04:35:00, False, False,        0
2024Sep03 04:35:10, False, False,        0
2024Sep03 04:35:20, False, False,        0
2024Sep03 04:35:30, False, False,        0
2024Sep03 04:35:40, False, False,        0
2024Sep03 04:35:50, False, False,        0
2024Sep03 04:36:00, False, False,        0
2024Sep03 04:36:10, False, False,        0
2024Sep03 04:36:30, False, False,        0
2024Sep03 04:36:40, False, False,        0
2024Sep03 04:36:50, False, False,        0
2024Sep03 04:37:00, False, False,        0
2024Sep03 04:37:10, False, False,        0
2024Sep03 04:37:20, False, False,        0
2024Sep03 04:37:30, False, False,        0
2024Sep03 04:37:50, False, False,        0
2024Sep03 04:38:00, False, False,        0
2024Sep03 04:38:10, False, False,        0
2024Sep03 04:38:20, False, False,        0
2024Sep03 04:38:30, False, False,        0
2024Sep03 04:38:40, False, False,        0
2024Sep03 04:38:50, False, False,        0
2024Sep03 04:39:10, False, False,        0
2024Sep03 04:39:20, False, False,        0
2024Sep03 04:39:30, False, False,        0
2024Sep03 04:39:40, False, False,        0
2024Sep03 04:39:50, False, False,        0
2024Sep03 04:40:00, False, False,        0
2024Sep03 04:40:10, False, False,        0
2024Sep03 04:40:30, False, False,        0
2024Sep03 04:40:40, False, False,        0
2024Sep03 04:40:50, False, False,        0
2024Sep03 04:41:00, False, False,        0
2024Sep03 04:41:10, False, False,        0
2024Sep03 04:41:20, False, False,        0
2024Sep03 04:41:30, False, False,        0
2024Sep03 04:41:40, False, False,        0
2024Sep03 04:41:50, False, False,        0
2024Sep03 04:42:00, False, False,        0
2024Sep03 04:42:10, False, False,        0
2024Sep03 04:42:20, False, False,        0
2024Sep03 04:42:30, False, False,        0
2024Sep03 04:42:40, False, False,        0
2024Sep03 04:42:50, False, False,        0
2024Sep03 04:43:10, False, False,        0
2024Sep03 04:43:20, False, False,        0
2024Sep03 04:43:30, False, False,        0
2024Sep03 04:43:40, False, False,        0
2024Sep03 04:43:50, False, False,        0
2024Sep03 04:44:00, False, False,        0
2024Sep03 04:44:10, False, False,        0
2024Sep03 04:44:20, False, False,        0
2024Sep03 04:44:40, False, False,        0
2024Sep03 04:44:50, False, False,        0
2024Sep03 04:45:00, False, False,        0
2024Sep03 04:45:10, False, False,        0
2024Sep03 04:45:20, False, False,        0
2024Sep03 04:45:30, False, False,        0
2024Sep03 04:45:50, False, False,        0
2024Sep03 04:46:00, False, False,        0
2024Sep03 04:46:10, False, False,        0
2024Sep03 04:46:20, False, False,        0
2024Sep03 04:46:30, False, False,        0
2024Sep03 04:46:40, False, False,        0
2024Sep03 04:46:50, False, False,        0
2024Sep03 04:47:10, False, False,        0
2024Sep03 04:47:20, False, False,        0
2024Sep03 04:47:30, False, False,        0
2024Sep03 04:47:40, False, False,        0
2024Sep03 04:47:50, False, False,        0
2024Sep03 04:48:00, False, False,        0
2024Sep03 04:48:10, False, False,        0
2024Sep03 04:48:20, False, False,        0
2024Sep03 04:48:30, False, False,        0
2024Sep03 04:48:40, False, False,        0
2024Sep03 04:48:50, False, False,        0
2024Sep03 04:49:00, False, False,        0
2024Sep03 04:49:10, False, False,        0
2024Sep03 04:49:20, False, False,        0
2024Sep03 04:49:30, False, False,        0
2024Sep03 04:49:40, False, False,        0
2024Sep03 04:50:00, False, False,        0
2024Sep03 04:50:10, False, False,        0
2024Sep03 04:50:20, False, False,        0
2024Sep03 04:50:30, False, False,        0
2024Sep03 04:50:40, False, False,        0
2024Sep03 04:50:50, False, False,        0
2024Sep03 04:51:00, False, False,        0
2024Sep03 04:51:10, False, False,        0
2024Sep03 04:51:20, False, False,        0
2024Sep03 04:51:30, False, False,        0
2024Sep03 04:51:40, False, False,        0
2024Sep03 04:51:50, False, False,        0
2024Sep03 04:52:00, False, False,        0
2024Sep03 04:52:10, False, False,        0
2024Sep03 04:52:30, False, False,        0
2024Sep03 04:52:40, False, False,        0
2024Sep03 04:52:50, False, False,        0
